Age,Weight_kg,target_derm,age_squared,weight_zscore_by_breed,age_weight_interaction,breed_is_other,is_vaccinated,has_parasite_history,has_chronic_illness,has_allergies,has_skin_history,has_heart_history,has_dental_issues,has_kidney_history,has_surgery_history,no_previous_conditions,chronic_conditions_count,has_fever,has_diarrhea,has_weight_loss,has_pain,has_coughing,has_lethargy,has_weakness,has_vomiting,has_anorexia,has_sneezing,has_pains,has_loss_of_appetite,has_death,has_depression,has_lameness,has_nasal_discharge,has_uteria_inertia,has_fetopelvic_dispropotion,has_malpresentation,has_swelling,has_blindness,has_dehydration,has_dyspnea,has_difficulty_in_breathing,has_dullness,has_poor_appetite,has_skin_rashes,has_difficulty_breathing,has_emaciation,has_ruffled_feathers,gi_symptoms_count,respiratory_symptoms_count,systemic_symptoms_count,neurological_symptoms_count,dermatological_symptoms_count,total_symptoms_count,fever_and_diarrhea,fever_and_vomiting,weightloss_and_anorexia,pain_and_vomiting,coughing_and_sneezing,weakness_and_weightloss,breed_grouped_beagle,breed_grouped_boxer,breed_grouped_bulldog,breed_grouped_german shepherd,breed_grouped_golden retriever,breed_grouped_labrador retriever,breed_grouped_mixed breed,breed_grouped_poodle,breed_grouped_rottweiler,breed_grouped_yorkshire terrier,age_bucket_puppy,age_bucket_adult,age_bucket_senior,ruta_imagen
0.5,31.9,0,0.25,-0.6275391800132981,15.95,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,5,0,1,0,1,0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,train\Healthy\dogs_231_jpg.rf.4bb17c857c2f28e9579861679dfb73ab.jpg
1.0,45.0,0,1.0,1.7427234946057353,45.0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,5,1,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,train\Healthy\dogs_134_jpg.rf.35ed6e38447aadb646c34f105ea48a8c.jpg
2.3,25.0,0,5.289999999999999,-1.461020825804551,57.49999999999999,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,5,0,0,0,0,1,0,False,False,False,False,False,False,False,False,True,False,False,True,False,train\Healthy\HEALTHY_052_jpg.rf.1f5c67512a87c561b1cfd0e5a4b61fcf.jpg
3.9,35.1,0,15.21,-0.0680614633049245,136.89,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,5,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,train\Healthy\dogs_106_jpg.rf.f521789741479f5db243cb56b381b447.jpg
7.7,8.9,0,59.290000000000006,1.4502660096684006,68.53,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,5,0,0,0,0,1,0,False,False,False,False,False,False,False,True,False,False,False,False,True,train\Healthy\dogs_153_jpg.rf.1a32eb15f0fbf983d5fc92d9b82c9218.jpg
7.7,30.6,0,59.290000000000006,-0.7186271323272985,235.62,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,5,1,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,train\Healthy\pic8_jpg.rf.3a6aa4f153cb1889b32b27fadaed70d5.jpg
10.9,45.0,0,118.81,1.7427234946057353,490.5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,train\Healthy\dogs_030_jpg.rf.23d99775a63c0000d4fd987b7e30a834.jpg
6.3,28.2,0,39.69,1.3066477386679385,177.66,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,5,1,0,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,True,False,train\Healthy\HEALTHY_057_jpg.rf.0b70878e8b415cb0698d7e9793c3eaad.jpg
6.1,44.2,0,37.21,1.5218487436111994,269.62,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,5,0,0,0,0,0,1,False,False,False,False,False,False,False,False,True,False,False,True,False,train\Healthy\pic57_jpg.rf.f084240cabe3175cf30f53bbcd34f94e.jpg
15.0,29.8,0,225.0,1.4471661157126887,447.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,train\Healthy\HEALTHY_003_jpg.rf.030a19a384dbfbdd5b246b2bb730d887.jpg
1.4,36.1,0,1.96,0.2634506440139297,50.54,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,5,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,train\Healthy\666_jpg.rf.a57296a4c12c4b0ce2403d5e9a2caa3c.jpg
7.8,6.2,0,60.84,0.0604474272997575,48.36,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,5,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,train\Healthy\dogs_003_jpg.rf.49a6ff4195ac497c3d5b03b2e2f7fc02.jpg
5.5,38.4,0,30.25,0.5664704209199487,211.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,train\Healthy\Image_7_jpg.rf.5d279007ae12304bd8ff0cc6e42fef3a.jpg
3.8,4.6,1,14.44,-0.7631487696594387,17.479999999999997,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,5,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,True,False,train\Dermatitis\hotspot-25-_jpg.rf.3e22c990d61a68109027579035eacc1f.jpg
10.6,43.0,0,112.36,1.3131491498188712,455.8,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,5,1,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,train\Healthy\dogs_003_jpg.rf.4fbdd0fe529e5bc4d5066cce50696ec7.jpg
8.9,6.4,0,79.21000000000001,0.0970169581293493,56.96000000000001,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,True,train\Healthy\dogs_236_jpg.rf.eac686451f43d75c0ab5847d861a3f79.jpg
1.5,25.4,0,2.25,-1.607448192053117,38.1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,5,1,1,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,train\Healthy\dogs_004_jpg.rf.984d6a3108672f4689f1bcbf2a43b709.jpg
6.9,34.6,0,47.61000000000001,-0.1554798565406078,238.74,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,5,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,train\Healthy\images-53_jpg.rf.533750e17f03da385e91928f44727c0d.jpg
6.6,27.9,1,43.56,1.2428676708455622,184.14,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,5,0,0,0,0,1,0,False,False,True,False,False,False,False,False,False,False,False,True,False,train\demodicosis\IMG_5214_jpeg_jpg.rf.374f6284abcf54b8985661a02909f9a7.jpg
6.7,25.5,1,44.89,0.5457741456807707,170.85,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,train\Dermatitis\Reply-to-don-t-let-your-dog-suffer-in-silence_00001_jpg.rf.bce11e58e1b8a0f332c0935005a8c930.jpg
1.8,43.4,0,3.24,1.3975625115522092,78.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,train\Healthy\HEALTHY_025_jpg.rf.bda66a4063e0a99859df5391ea7c3dcd.jpg
13.7,27.3,1,187.69,1.1210437008097454,374.01,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,5,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,train\Dermatitis\HOT-SPOT-IN-DOG-HOW-vet-treated-symptom-prevention_-flea-bite-moist-eczema_dog-itching-000476_png_jpg.rf.94cb7af96afa0df0838f044db263f106.jpg
12.2,17.2,1,148.83999999999995,-0.391729846792281,209.84,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,5,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,True,train\ringworm\WIN_20240514_17_26_36_Pro-2-_jpg.rf.b714bf80a287d6b9ca60d95f05e50a0c.jpg
3.4,31.2,0,11.56,-0.7306476503432208,106.08,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,5,0,1,0,1,0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,train\Healthy\pic9_jpg.rf.44015a5a309a2c7b010a144dc378e986.jpg
0.8,23.7,0,0.6400000000000001,0.1684472745046188,18.96,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,5,0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,train\Healthy\HEALTHY_026_jpg.rf.bd1537b78565c3f814e68399e94fa797.jpg
11.5,45.0,0,132.25,1.6461349756701886,517.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,True,train\Healthy\HEALTHY_026_jpg.rf.bd1537b78565c3f814e68399e94fa797.jpg
9.9,6.9,0,98.01,0.3539603081750467,68.31,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,5,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,True,train\Healthy\dogs_141_jpg.rf.16e85255c1ed88d87c8eb232c40d450a.jpg
6.6,40.0,0,43.56,0.8547188812006532,264.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,train\Healthy\HEALTHY_053_jpg.rf.66fb30e3f216566d845fd8d98d493beb.jpg
2.7,10.0,0,7.290000000000001,1.947009078458371,27.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,5,0,0,0,0,0,1,False,False,False,False,False,False,False,False,False,True,False,True,False,train\Healthy\dogs_013_jpg.rf.ac6b7154120fc9e2d3973fb2f4e3d86c.jpg
5.3,29.9,0,28.09,-0.69976765444324,158.47,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,5,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,train\Healthy\dogs_169_jpg.rf.fd9a1635b2be60b75d28a292514d3353.jpg
9.2,16.9,0,84.63999999999999,-1.149153750336318,155.47999999999996,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,5,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,train\Healthy\dogs_149_jpg.rf.1146b7d28616cb1e0e72611831bf471a.jpg
7.1,35.3,0,50.41,0.0847303639633438,250.63,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,train\Healthy\pic22_jpg.rf.94dee61066749946877f4c241454f1d5.jpg
9.1,31.1,1,82.80999999999999,1.0236261279611585,283.01,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,True,train\demodicosis\scabies_89_png_jpg.rf.6bd32f593d546116f98e29ffde256782.jpg
8.2,3.0,0,67.24,-1.650197822181393,24.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,True,train\Healthy\pic19_jpg.rf.1b33cc506aada56b69d650d45ffa4dcc.jpg
10.0,26.9,0,100.0,1.033728414227204,269.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,5,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,train\Healthy\pic53_jpg.rf.7de54a01873f54897cd8cc232b0632d4.jpg
3.6,23.7,0,12.96,0.3499467213322964,85.32,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,5,1,1,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,train\Healthy\images-34_jpg.rf.ce55179ceef0ed5375f094560cc12645.jpg
8.1,30.8,0,65.61,-0.5599456433768764,249.48,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,5,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,True,train\Healthy\255_jpg.rf.7c3e3b22462debaa45319c1189549792.jpg
13.2,27.9,0,174.23999999999998,-1.3251600996721735,368.28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,5,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,train\Healthy\dogs_123_jpg.rf.9fc076b0091cf7ac92268a88a63ed0b1.jpg
13.2,41.1,0,174.23999999999998,1.076107699811372,542.52,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,train\Healthy\HEALTHY_038_jpg.rf.5441ce03e008a355e101b7e2ae980acd.jpg
8.9,29.9,0,79.21000000000001,-0.9772127529560312,266.11,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,5,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,train\Healthy\dogs_131_jpg.rf.fdd7e82a531ce01e2e37d13eb6b6f89c.jpg
11.5,19.1,0,132.25,-0.6280143186108038,219.65,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,5,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,train\Healthy\dogs_148_jpg.rf.ccf2551296608a34a7d0da9ff89ab5f0.jpg
7.9,29.7,1,62.41,1.6449354203049904,234.63,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,5,1,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,train\Dermatitis\May-is-allergy-awareness-month-here-at-The-Shot-Spot_00130_jpg.rf.9666ca01ceb90a5fa91d9325047f15ae.jpg
6.9,26.6,0,47.61000000000001,0.7763627891773082,183.54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,5,0,0,0,1,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,train\Healthy\HEALTHY_030_jpg.rf.d2d93b87629dc89152c04783c4a4cf66.jpg
11.5,7.5,0,132.25,0.7296193373291041,86.25,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,train\Healthy\HEALTHY_012_jpg.rf.068365613f551f9e978ed4b3021cec04.jpg
15.0,26.5,0,225.0,0.7554001852230772,397.5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,5,0,0,0,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,train\Healthy\dogs_082_jpg.rf.6d81559aab69a8d14904054f2d8821d0.jpg
6.1,25.4,0,37.21,-1.607448192053117,154.93999999999997,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,5,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,train\Healthy\dogs_032_jpg.rf.81caf68ea4ab4a1ce45933d4c18166d1.jpg
10.4,5.5,1,108.16,-0.3654810719529062,57.2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,5,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,True,train\ringworm\NEWR35_png_jpg.rf.61389403246c34600e16868f7056f974.jpg
11.4,6.1,0,129.96,-0.0571490518980694,69.53999999999999,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,True,train\Healthy\dogs_084_jpg.rf.8091ecac65c89d1d86d73668a3c5409f.jpg
2.1,41.9,0,4.41,1.1208286847003677,87.99,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,5,0,1,0,1,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,train\Healthy\Image_9_jpg.rf.1f1a0648c08adc76c6e0e6838cf55535.jpg
0.5,32.2,0,0.25,-0.5504923626677799,16.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,5,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,train\Healthy\dogs_007_jpg.rf.d34956e3dbd3c5335ffdeeef5c41b8ae.jpg
5.9,16.3,0,34.81,-0.4833716005532949,96.17000000000002,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,5,0,1,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,True,False,train\Healthy\dogs_148_jpg.rf.444403b6bc70ff2f6b80ee43d1053822.jpg
10.8,20.2,0,116.64,-0.4288026360303555,218.16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,5,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,train\Healthy\Image_9_jpg.rf.1e2ffc00392e0b8abc1b347159cfdffa.jpg
9.7,3.4,1,94.09,-1.3808459173788354,32.98,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,5,0,0,0,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,train\ringworm\ringworm-17-_jpg.rf.70da4ff94db76f5b8c3abb812981efc2.jpg
10.7,27.2,0,114.48999999999998,1.094047512593351,291.04,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,5,1,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,train\Healthy\dogs_152_jpg.rf.4823c2192ea9fb6467d3426d303fc748.jpg
7.7,16.3,1,59.290000000000006,-1.3827854181084491,125.51,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,train\Dermatitis\May-is-allergy-awareness-month-here-at-The-Shot-Spot_01675_jpg.rf.d83c5dc992a3e3f908a8684063cde192.jpg
10.0,35.5,1,100.0,0.0018732512836218,355.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,5,0,0,1,0,0,1,False,False,False,False,True,False,False,False,False,False,False,False,True,train\Hypersensitivity\Hypersensitivity_image_4_jpg.rf.4c6ff92674384a7f3a987414d56cc8b0.jpg
1.8,21.1,1,3.24,-0.2323432412196381,37.98,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,5,0,1,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,train\ringworm\ringworm-70-_jpg.rf.435d6d84b271b978b66ba9031423afeb.jpg
12.8,8.1,1,163.84000000000003,1.0384679111888024,103.68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,5,0,0,0,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,train\Hypersensitivity\1209_jpg.rf.4eaee362315db9b4d155bbc58239f131.jpg
1.0,25.7,0,1.0,0.7717825544795816,25.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,train\Healthy\Image_28_jpg.rf.d6f095b598c1109ce39ce2ff59029a9b.jpg
5.8,41.0,1,33.64,1.0247038153752406,237.8,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,5,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,train\ringworm\1000010613_x4_jpg.rf.20b73956d592687efa9ec47551e45664.jpg
3.4,15.9,1,11.56,-1.4666358339253718,54.06,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,train\ringworm\ringworm-33-_jpg.rf.8a14fa9de5973b0c2a499ef9b3064d60.jpg
2.7,29.6,0,7.290000000000001,-1.0296637888974407,79.92000000000002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,5,1,0,0,0,1,0,False,False,False,False,True,False,False,False,False,False,False,True,False,train\Healthy\Image_12_jpg.rf.c789732c472266741e684c819725ae7e.jpg
2.5,5.5,0,6.25,-0.2998759088698908,13.75,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,5,1,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,True,False,train\Healthy\Image_4_jpg.rf.3a4573cbe2c602047a779e84184a719b.jpg
