AnimalName,Breed,Age,Weight_kg,MedicalHistory,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Symptom_5,MedicalHistory_norm,Symptom_1_norm,Symptom_2_norm,Symptom_3_norm,Symptom_4_norm,Symptom_5_norm,target_derm
dog,german shepherd,1.5,29.4,not vaccinated,fever,diarrhea,vomiting,blood from mouth,shock,not vaccinated,fever,diarrhea,vomiting,blood from mouth,shock,0
dog,yorkshire terrier,12.9,4.9,previous kidney disease,fever,pox lession on skin,skin reashes,nasal discharge,mortality varies,previous kidney disease,fever,pox lession on skin,skin reashes,nasal discharge,mortality varies,1
dog,mixed breed,3.5,25.8,previous kidney disease,difficulty in breathing,fever,coughing,sneezing,lethargy,previous kidney disease,difficulty in breathing,fever,coughing,sneezing,lethargy,0
dog,beagle,8.2,21.8,vaccinated,depression,weight loss,fever,scratches,diarrhea,vaccinated,depression,weight loss,fever,scratches,diarrhea,0
dog,golden retriever,10.2,32.5,previous kidney disease,coughing,vomiting,sneezing,coughing,anorexia,previous kidney disease,coughing,vomiting,sneezing,coughing,anorexia,0
dog,rottweiler,5.8,27.3,not vaccinated,fatique,sweat,head ache,fever,chills,not vaccinated,fatique,sweat,head ache,fever,chills,0
dog,golden retriever,6.7,34.7,chronic illness,swollen abdomen,diarrhea,watery eyes,weight loss,weakness,chronic illness,swollen abdomen,diarrhea,watery eyes,weight loss,weakness,0
dog,beagle,8.2,25.2,allergies,sneezing,pain,diarrhea,weakness,anorexia,allergies,sneezing,pain,diarrhea,weakness,anorexia,0
dog,mixed breed,6.4,10.5,chronic illness,fever,anorexia,lethargy,vomiting,swelling of neck,chronic illness,fever,anorexia,lethargy,vomiting,swelling of neck,0
dog,labrador retriever,3.0,45.0,allergies,lethargy,swelling  in the bite area,fever,limp,pain,allergies,lethargy,swelling in the bite area,fever,limp,pain,0
dog,labrador retriever,2.2,36.6,no previous conditions,fever,swollen and painfull,exhaustion,skin ulcer,chills,no previous conditions,fever,swollen and painfull,exhaustion,skin ulcer,chills,1
dog,beagle,7.8,22.2,not vaccinated,anorexia,weight gain,anorexia,fever,diarrhea,not vaccinated,anorexia,weight gain,anorexia,fever,diarrhea,0
dog,boxer,15.0,28.8,recent surgery,anorexia,diarrhea,fever,regurgitation of food,vomiting,recent surgery,anorexia,diarrhea,fever,regurgitation of food,vomiting,0
dog,bulldog,10.3,27.3,parasite history,swollen,testical pain,itches,bloody discharge,tenderness,parasite history,swollen,testical pain,itches,bloody discharge,tenderness,1
dog,yorkshire terrier,0.5,3.0,skin conditions history,diarrhea,hardness,diarrhea,fever,attack,skin conditions history,diarrhea,hardness,diarrhea,fever,attack,1
dog,labrador retriever,7.1,39.6,recent surgery,weakness,fever,viability,fever,lethargy,recent surgery,weakness,fever,viability,fever,lethargy,0
dog,bulldog,1.7,27.0,skin conditions history,fever,pox lession on skin,skin reashes,nasal discharge,mortality varies,skin conditions history,fever,pox lession on skin,skin reashes,nasal discharge,mortality varies,1
dog,german shepherd,5.6,25.4,dental issues,abortion on late pregancy,sneezing,weight loss,weakness,lethargy,dental issues,abortion on late pregancy,sneezing,weight loss,weakness,lethargy,0
dog,boxer,10.1,20.3,dental issues,pyrexia,oral lesion,swelling,lameness,death,dental issues,pyrexia,oral lesion,swelling,lameness,death,1
dog,bulldog,2.2,25.7,vaccinated,coughing,outstretched neck,isolation from flock,forthy eye,hot udder,vaccinated,coughing,outstretched neck,isolation from flock,forthy eye,hot udder,0
dog,boxer,4.7,21.5,skin conditions history,pain,fever,difficulty diagnosis,lethargy,lethargy,skin conditions history,pain,fever,difficulty diagnosis,lethargy,lethargy,1
dog,mixed breed,9.4,27.3,parasite history,diarrhea,flat ribs,fever,clubbed feather,lethargy,parasite history,diarrhea,flat ribs,fever,clubbed feather,lethargy,0
dog,golden retriever,13.3,35.7,not vaccinated,sneezing,wasting,weight loss,continuous loss of weight,bleeding from the nose,not vaccinated,sneezing,wasting,weight loss,continuous loss of weight,bleeding from the nose,0
dog,german shepherd,8.9,27.0,skin conditions history,fever,nasal discharge,respiratory distress,pox lesion,pain,skin conditions history,fever,nasal discharge,respiratory distress,pox lesion,pain,1
dog,mixed breed,1.0,32.8,previous heart condition,pain,diarrhea,fever,diarrhea,lethargy,previous heart condition,pain,diarrhea,fever,diarrhea,lethargy,0
dog,bulldog,6.7,18.2,chronic illness,lethargy,diarrhea,weight loss,weakness,weight loss,chronic illness,lethargy,diarrhea,weight loss,weakness,weight loss,0
dog,golden retriever,14.5,37.8,dental issues,watering diarrhea,depression,emaciation,ruffled coat,lethargy,dental issues,watering diarrhea,depression,emaciation,ruffled coat,lethargy,0
dog,bulldog,3.5,17.5,recent surgery,vomiting,diarrhea,green dropping,weakness,lethargy,recent surgery,vomiting,diarrhea,green dropping,weakness,lethargy,0
dog,yorkshire terrier,4.9,3.0,chronic illness,paresis,vomiting,swelling of internal organs,hair tining,vomiting,chronic illness,paresis,vomiting,swelling of internal organs,hair tining,vomiting,0
dog,poodle,11.5,7.5,previous heart condition,severe kerititis,conjunctive,discharge,iris prolapse,loss of eye,previous heart condition,severe kerititis,conjunctive,discharge,iris prolapse,loss of eye,0
dog,german shepherd,9.2,33.0,previous heart condition,weakness,diarrhea,weakness,sneezing,weakness,previous heart condition,weakness,diarrhea,weakness,sneezing,weakness,0
dog,rottweiler,10.7,33.6,vaccinated,fever,animal become lame,prostrat,painfull swalling,lameness,vaccinated,fever,animal become lame,prostrat,painfull swalling,lameness,0
dog,boxer,7.9,25.4,parasite history,pain,weakness,listlessness,diarrhea,diarrhea,parasite history,pain,weakness,listlessness,diarrhea,diarrhea,0
dog,bulldog,11.7,22.1,not vaccinated,bloody droping,fever,abdominal discomfort,lethargy,diarrhea,not vaccinated,bloody droping,fever,abdominal discomfort,lethargy,diarrhea,0
dog,rottweiler,13.5,44.6,skin conditions history,loss of appetite,swelling,nasal discharge,blindness,lethargy,skin conditions history,loss of appetite,swelling,nasal discharge,blindness,lethargy,1
dog,boxer,5.5,21.9,chronic illness,weakness,anorexia,fever,diarrhea,fever,chronic illness,weakness,anorexia,fever,diarrhea,fever,0
dog,golden retriever,7.7,25.8,parasite history,fever,uncharacteristic hiding,depression,dehydration,stopped eat,parasite history,fever,uncharacteristic hiding,depression,dehydration,stopped eat,0
dog,boxer,2.5,26.3,recent surgery,decreased stool production,distended stomach,restless movement,heavy breathing,weakness,recent surgery,decreased stool production,distended stomach,restless movement,heavy breathing,weakness,0
dog,golden retriever,3.7,35.9,no previous conditions,weight loss,loss of pigment,pain,coughing,anorexia,no previous conditions,weight loss,loss of pigment,pain,coughing,anorexia,0
dog,bulldog,8.7,20.7,dental issues,aggressiveness,vomiting,lethargy,lethargy,diarrhea,dental issues,aggressiveness,vomiting,lethargy,lethargy,diarrhea,0
dog,german shepherd,1.6,28.6,not vaccinated,fever,diarrhea,vomiting,blood from mouth,shock,not vaccinated,fever,diarrhea,vomiting,blood from mouth,shock,0
dog,labrador retriever,5.9,39.7,previous kidney disease,greenish-yellow nasal discharge,lack of pigmentation,vomiting,lethargy,pain on face,previous kidney disease,greenish-yellow nasal discharge,lack of pigmentation,vomiting,lethargy,pain on face,0
dog,german shepherd,6.4,33.1,chronic illness,fever,gastritis,sneezing,weight loss,weight loss,chronic illness,fever,gastritis,sneezing,weight loss,weight loss,0
dog,rottweiler,6.6,36.8,parasite history,fever,nose picking,weight loss,coughing,anorexia,parasite history,fever,nose picking,weight loss,coughing,anorexia,0
dog,bulldog,3.1,16.9,allergies,watery diarrhea dispropotion,sick,corneal ulceration,loss of appetite,death,allergies,watery diarrhea dispropotion,sick,corneal ulceration,loss of appetite,death,1
dog,poodle,9.3,6.0,dental issues,sneezing,weight loss,muscular spasms,weakness,vomiting,dental issues,sneezing,weight loss,muscular spasms,weakness,vomiting,0
dog,bulldog,11.0,16.2,previous heart condition,fever,weakened legs,los of the ability to walk,mammary glads,fluif filled blisters,previous heart condition,fever,weakened legs,los of the ability to walk,mammary glads,fluif filled blisters,0
dog,rottweiler,5.5,41.3,allergies,weight loss,sneezing,sneezing,weight loss,fever,allergies,weight loss,sneezing,sneezing,weight loss,fever,0
dog,poodle,1.8,6.0,no previous conditions,vomiting,lepatomegaly,shaking oh head,splenomegaly,swollen,no previous conditions,vomiting,lepatomegaly,shaking oh head,splenomegaly,swollen,0
dog,labrador retriever,7.0,23.0,previous heart condition,weakness,blindness,tear produce,aversion to light,bluish white opacity,previous heart condition,weakness,blindness,tear produce,aversion to light,bluish white opacity,0
dog,bulldog,1.1,25.8,not vaccinated,sneezing,weight loss,pnemonia,pain,weakness,not vaccinated,sneezing,weight loss,pnemonia,pain,weakness,0
dog,labrador retriever,7.9,28.5,no previous conditions,anorexia,sneezing,weightloss,pain,fever,no previous conditions,anorexia,sneezing,weightloss,pain,fever,0
dog,labrador retriever,10.3,35.2,previous kidney disease,diarrhea,sneezing,sneezing,pain,weakness,previous kidney disease,diarrhea,sneezing,sneezing,pain,weakness,0
dog,rottweiler,8.9,33.2,vaccinated,coughing,vomiting,vomiting,weight loss,sneezing,vaccinated,coughing,vomiting,vomiting,weight loss,sneezing,0
dog,bulldog,8.0,24.1,not vaccinated,fever,diarrhea,enteritis,weight loss,stomach  cramps,not vaccinated,fever,diarrhea,enteritis,weight loss,stomach cramps,0
dog,poodle,3.3,4.6,previous heart condition,diarrhea,pain,coughing,lethargy,coughing,previous heart condition,diarrhea,pain,coughing,lethargy,coughing,0
dog,poodle,8.3,6.0,previous kidney disease,sneezing,fever,sneezing,anorexia,sneezing,previous kidney disease,sneezing,fever,sneezing,anorexia,sneezing,0
dog,poodle,9.5,3.5,parasite history,upset stomach,coughing,anaemia,diarrhea,weight loss,parasite history,upset stomach,coughing,anaemia,diarrhea,weight loss,0
dog,yorkshire terrier,9.9,8.0,no previous conditions,anorexia,fever,fever,coughing,weakness,no previous conditions,anorexia,fever,fever,coughing,weakness,0
dog,boxer,10.1,24.0,no previous conditions,weakness,vomiting,lethargy,weight loss,anorexia,no previous conditions,weakness,vomiting,lethargy,weight loss,anorexia,0
dog,rottweiler,6.7,45.0,chronic illness,fever,weight loss,anorexia,sneezing,pain,chronic illness,fever,weight loss,anorexia,sneezing,pain,0
dog,mixed breed,4.6,12.9,allergies,excitability,nervousness,loss of appetite,hyper sensitivity,weakness,allergies,excitability,nervousness,loss of appetite,hyper sensitivity,weakness,0
dog,boxer,10.8,26.6,parasite history,weakness,anorexia,weight loss,coughing,pox lesion,parasite history,weakness,anorexia,weight loss,coughing,pox lesion,1
dog,golden retriever,4.9,39.6,vaccinated,white mark on the muscle,loss of vitamin e,stiffness,weakness,trembling,vaccinated,white mark on the muscle,loss of vitamin e,stiffness,weakness,trembling,0
dog,bulldog,1.3,28.0,no previous conditions,coughing,pain,pain,pustulses,pain,no previous conditions,coughing,pain,pain,pustulses,pain,0
dog,german shepherd,5.2,40.2,not vaccinated,red skin,loss of appetite,moist,lameness,pains,not vaccinated,red skin,loss of appetite,moist,lameness,pains,1
dog,rottweiler,4.6,35.5,recent surgery,pain,hydrophobia,anorexia,bad breath,relunctance to walk,recent surgery,pain,hydrophobia,anorexia,bad breath,relunctance to walk,0
dog,mixed breed,2.0,4.8,dental issues,asymptomatic,epistaxis,diarrhea,death,hemopytsis,dental issues,asymptomatic,epistaxis,diarrhea,death,hemopytsis,0
dog,yorkshire terrier,5.0,6.8,parasite history,vomiting,coughing,weight loss,pain,weakness,parasite history,vomiting,coughing,weight loss,pain,weakness,0
dog,yorkshire terrier,7.3,9.1,skin conditions history,obstructed lungs,enlarged thymus,skin rashes,weight loss,lethargy,skin conditions history,obstructed lungs,enlarged thymus,skin rashes,weight loss,lethargy,1
dog,bulldog,3.4,24.8,chronic illness,fever,diarrhea,vomiting,blood from mouth,shock,chronic illness,fever,diarrhea,vomiting,blood from mouth,shock,0
dog,bulldog,1.3,27.2,no previous conditions,pain,pain,fever,coughing,lethargy,no previous conditions,pain,pain,fever,coughing,lethargy,0
dog,bulldog,2.5,19.9,previous kidney disease,fever,diarrhea,coughing,lethargy,blue eye,previous kidney disease,fever,diarrhea,coughing,lethargy,blue eye,0
dog,rottweiler,5.6,27.6,skin conditions history,paresis,diarrhea,stomach cramps,paralysis,weakness,skin conditions history,paresis,diarrhea,stomach cramps,paralysis,weakness,1
dog,boxer,13.5,15.8,skin conditions history,nosebleed,trauma,mild weakness,nose picking,dry air,skin conditions history,nosebleed,trauma,mild weakness,nose picking,dry air,1
dog,yorkshire terrier,5.5,8.5,dental issues,decreased milk,holding limbs off the ground,weight loss,lameness,wool production,dental issues,decreased milk,holding limbs off the ground,weight loss,lameness,wool production,0
dog,beagle,12.6,26.1,dental issues,pain,coughing,vomiting,pain,lethargy,dental issues,pain,coughing,vomiting,pain,lethargy,0
dog,german shepherd,14.7,34.4,vaccinated,nuerological,anorexia,weight loss,sneezing,weakness,vaccinated,nuerological,anorexia,weight loss,sneezing,weakness,0
dog,bulldog,2.4,30.0,previous heart condition,sneezing,loss of activity,lethargy,lethargy,fever,previous heart condition,sneezing,loss of activity,lethargy,lethargy,fever,0
dog,boxer,9.6,19.1,no previous conditions,listless,difficulty in walking,grinding of teeth,blindness,ataxia,no previous conditions,listless,difficulty in walking,grinding of teeth,blindness,ataxia,0
dog,bulldog,14.7,21.6,previous kidney disease,weakness,achomotrica,diarrhea,weight loss,watery faeces,previous kidney disease,weakness,achomotrica,diarrhea,weight loss,watery faeces,0
dog,poodle,5.2,7.8,previous heart condition,vomiting,loss of appetite,fluffed feather,coughing,snoring,previous heart condition,vomiting,loss of appetite,fluffed feather,coughing,snoring,0
dog,german shepherd,7.4,30.1,dental issues,forthy eye,torticollis,weakness,swelling,emaciation,dental issues,forthy eye,torticollis,weakness,swelling,emaciation,0
dog,yorkshire terrier,7.8,4.7,skin conditions history,stop eating,stop drinking,change their normal behaviour,weight loss,pains,skin conditions history,stop eating,stop drinking,change their normal behaviour,weight loss,pains,1
dog,mixed breed,12.1,18.4,recent surgery,lethargy,vomiting,fever,diarrhea,weakness,recent surgery,lethargy,vomiting,fever,diarrhea,weakness,0
dog,boxer,0.5,30.0,no previous conditions,pain,weight loss,vomiting,lethargy,weakness,no previous conditions,pain,weight loss,vomiting,lethargy,weakness,0
dog,german shepherd,8.7,27.4,allergies,sneezing,pain,pain,weight loss,anorexia,allergies,sneezing,pain,pain,weight loss,anorexia,0
dog,labrador retriever,8.9,25.6,chronic illness,sneezing,coughing,weakness,coughing,diarrhea,chronic illness,sneezing,coughing,weakness,coughing,diarrhea,0
dog,labrador retriever,15.6,29.0,dental issues,back pain,lethargy,difficulty walking,vaginal discharge,swollen lymph nodes,dental issues,back pain,lethargy,difficulty walking,vaginal discharge,swollen lymph nodes,0
dog,mixed breed,3.2,21.1,previous heart condition,fever,sneezing,sneezing,weight loss,anorexia,previous heart condition,fever,sneezing,sneezing,weight loss,anorexia,0
dog,golden retriever,5.0,45.0,vaccinated,weakness,stiffness,trembling,white mark on the muscle,loss of vitamin e,vaccinated,weakness,stiffness,trembling,white mark on the muscle,loss of vitamin e,0
dog,labrador retriever,12.6,30.8,skin conditions history,lethargy,lameness,pain,anorexia,weight loss,skin conditions history,lethargy,lameness,pain,anorexia,weight loss,1
dog,poodle,14.8,8.1,chronic illness,fever,loss of  appetite,coughing,lethargy,joint pain,chronic illness,fever,loss of appetite,coughing,lethargy,joint pain,0
dog,beagle,2.7,29.9,recent surgery,fever,loss of appetite,swollen teats,lameness in affected leg,depression,recent surgery,fever,loss of appetite,swollen teats,lameness in affected leg,depression,0
dog,mixed breed,15.0,35.4,parasite history,weight loss,pain,anorexia,cramps,weakness,parasite history,weight loss,pain,anorexia,cramps,weakness,0
