AnimalName,Breed,Age,Weight_kg,MedicalHistory,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Symptom_5
dog,labrador retriever,15.0,30.4,dental issues,vomiting,lethargy,coughing,lethargy,lethargy
dog,poodle,13.8,6.1,parasite history,diarrhea,hot joints,coughing,weakness,conjunctive
dog,rottweiler,8.4,32.7,not vaccinated,dilation of duodenum,apathy,cloacal pasting,congestion,depression
dog,boxer,8.2,15.9,recent surgery,vomiting,coughing,coughing,anorexia,folded ears
dog,mixed breed,6.5,21.2,vaccinated,sneezing,diarrhea,fever,coughing,vomiting
dog,golden retriever,8.4,45.0,chronic illness,skin rashes,lameness,dry scabs,swelling,small and yellow bumps
dog,mixed breed,6.6,35.6,previous kidney disease,diffulty chewing,pain,viability,pain,anorexia
dog,boxer,6.1,28.8,skin conditions history,weakness,dullness,death,bloody diarhhea,depression
dog,bulldog,3.5,22.5,parasite history,lethargy,lethargy,dilation of duodenum,red diarrhea,sneezing
dog,labrador retriever,11.2,32.9,chronic illness,fever,sneezing,excession salivation,anorexia,anorexia
dog,german shepherd,7.6,32.3,chronic illness,fetopelvic dispropotion,uteria inertia,malpresentation,death,pains
dog,bulldog,6.8,20.9,previous heart condition,pain,weakness,weakness,vomiting,loss of tail tone
dog,beagle,10.3,30.0,previous heart condition,diarrhea,coughing,slow growth,vomiting,blister
dog,yorkshire terrier,12.3,8.5,previous heart condition,anorexia,anorexia,pain,diarrhea,weakness
dog,german shepherd,8.9,40.1,parasite history,fever,diarrhea,bloody droping,abdominal discomfort,lethargy
dog,boxer,1.4,19.6,no previous conditions,fever,vomiting,fever,anorexia,recumbency
dog,labrador retriever,15.0,34.1,parasite history,bubbles in the mouth,diarrhea,fever,sneezing,pain on face
dog,beagle,9.6,19.1,previous kidney disease,diarrhea,vomiting,red eye,fever,anorexia
dog,boxer,0.5,15.5,allergies,diffulty chewing,lethargy,vomiting,weight loss,reduced appetite
dog,rottweiler,5.9,43.1,parasite history,weight loss,sneezing,coughing,obscure lameness,sneezing
dog,bulldog,3.8,31.9,skin conditions history,sores on lip,infection,sores on lower leg and teats,lesion,pain
dog,beagle,12.8,27.2,not vaccinated,fetopelvic dispropotion,uteria inertia,despression,death,pains
dog,labrador retriever,4.1,30.3,vaccinated,strong cough,pain,sneezing,weight loss,muscular spasms
dog,mixed breed,4.1,40.0,previous heart condition,coughing,anorexia,coughing,vomiting,coughing
dog,labrador retriever,9.3,44.1,no previous conditions,depression,loss of appetite,pains,loss of appetite,fever
dog,mixed breed,13.3,31.4,dental issues,coughing,lethargy,weight loss,pain,weakness
dog,beagle,8.6,25.9,skin conditions history,fever,wound lesion,excess salivary,difficult in walking,pain
dog,bulldog,3.6,23.6,no previous conditions,sneezing,abortion,anoxeria,labored breathing,weight loss
dog,boxer,12.5,20.5,allergies,skin may thicken,weight loss,lethargy,weight loss,fever
dog,mixed breed,4.9,29.8,parasite history,weight loss,vomiting,vomiting,sneezing,swelling
dog,mixed breed,15.0,21.0,previous kidney disease,weight loss,lethargy,coughing,lethargy,excess salivary
dog,beagle,11.1,17.1,recent surgery,fever,diarrhea,enteritis,weight loss,stomach  cramps
dog,bulldog,11.8,25.9,allergies,vomiting,lethargy,lethargy,weakness,fast breathing
dog,rottweiler,12.3,39.7,no previous conditions,lethargy,sneezing,weight loss,sneezing,sneezing
dog,poodle,2.6,9.6,dental issues,fever,diarrhea,coughing,lethargy,blue eye
dog,poodle,2.4,9.8,dental issues,fever,diarrhea,coughing,lethargy,blue eye
dog,yorkshire terrier,13.3,5.0,previous heart condition,loss of appetite,swelling,nasal discharge,blindness,lethargy
dog,boxer,6.8,18.4,previous kidney disease,wound lesion,fever,diarrhea,pain,vomiting
dog,boxer,14.1,18.4,allergies,overweight,loss of appetite,ruffled feathers,depression,diarrhea
dog,rottweiler,5.5,26.8,allergies,fetopelvic dispropotion,uteria inertia,malpresentation,death,pains
dog,boxer,5.0,21.1,not vaccinated,fever,diarrhea,weight loss,sneezing,weakness
dog,golden retriever,6.9,34.6,recent surgery,pain,fever,slow growth,weight loss,coughing
dog,beagle,5.1,19.0,allergies,bleeding from the nose,fever,anorexia,sneezing,lethargy
dog,rottweiler,6.3,40.6,parasite history,diarrhea,constant pacing,fever,weakness,weakness
dog,golden retriever,12.2,38.6,recent surgery,dilation of duodenum,sneezing,pain,diarrhea,weakness
dog,labrador retriever,14.2,41.6,not vaccinated,droopy wings,gasping,coughing,mild weakness,twisted neck
dog,golden retriever,0.5,42.9,allergies,diarrhea,sneezing,fever,inability to absorb nutrients,fever
dog,mixed breed,0.9,8.7,allergies,difficulty in breathing,death,fever,pains,lethargy
dog,bulldog,3.9,22.8,previous kidney disease,fever,loss of appetite,lameness,rump,weight loss
dog,german shepherd,6.1,37.5,not vaccinated,skin rashes,dry scabs,lameness,small and yellow bumps,swelling
dog,bulldog,0.5,21.9,parasite history,pain,weight loss,weakness,vomiting,weight loss
dog,golden retriever,6.9,42.2,recent surgery,asymptomatic,coughing,body stiffness,coughing,sneezing
dog,yorkshire terrier,9.5,8.0,previous heart condition,anorexia,pain,coughing,mouth lesion,lethargy
dog,mixed breed,11.0,31.4,parasite history,lethargy,vomiting,pain,fever,red and inflammation ear
dog,mixed breed,1.3,10.7,not vaccinated,stop eating,stop drinking,change their normal behaviour,diarrhea,pains
dog,beagle,9.0,29.3,parasite history,sneezing,pain,anorexia,weight loss,coughing
dog,poodle,1.0,10.0,recent surgery,cell damage,lethargy,bluish white opacity,coughing,fever
dog,bulldog,5.7,24.7,chronic illness,achomotrica,lethargy,grinding teeth,weight loss,coughing
dog,rottweiler,2.8,45.0,previous kidney disease,sneezing,diarrhea,lethargy,sensitive to touch,lethargy
dog,yorkshire terrier,12.6,6.8,previous kidney disease,lethargy,reduce feed,lying down,thicked skin,pain
dog,boxer,4.4,24.2,parasite history,strong cough,diarrhea,weakness,fever,coughing
dog,german shepherd,1.3,31.0,no previous conditions,sneezing,sudden death,coughing,weight loss,lethargy
dog,mixed breed,12.7,13.2,vaccinated,foul smelling,dullness,dirty,stained wool,tail shaking
dog,bulldog,6.8,18.4,skin conditions history,weight loss,weight loss,anorexia,weight loss,sneezing
dog,beagle,5.0,26.2,previous heart condition,milky hard,weight loss,weight loss,lethargy,restless movement
dog,poodle,4.1,7.2,skin conditions history,lethargy,sneezing,lethargy,pain,lethargy
dog,beagle,3.7,13.8,recent surgery,swollen,testical pain,itches,tenderness,bloody discharge
dog,golden retriever,8.5,28.2,skin conditions history,diarrhea,paresis,vomiting,pain,weight loss
dog,bulldog,4.3,21.9,previous kidney disease,weight loss,diarrhea,weight loss,pain,vomiting
dog,boxer,8.0,27.9,previous kidney disease,sneezing,vomiting,weakness,loss of earing,pain
dog,mixed breed,8.4,31.2,previous kidney disease,bloody diarhhea,depression,dullness,death,weakness
dog,beagle,2.3,19.0,previous heart condition,pain,anorexia,weight loss,uncharacteristic hiding,diarrhea
dog,golden retriever,3.7,39.9,parasite history,vomiting,enteritis,outstretched neck,diarrhea,fever
dog,labrador retriever,6.3,31.7,previous heart condition,diarrhea,bloody in feather,vomiting,sneezing,coughing
dog,beagle,11.0,18.9,not vaccinated,weakness,lethargy,difficulty diagnosis,sneezing,lethargy
dog,german shepherd,7.1,44.1,no previous conditions,weakness,sneezing,sneezing,weakened legs,diarrhea
dog,german shepherd,6.7,29.4,not vaccinated,poor coat apperence,diarrhea,vomiting,weight loss,dehydration
dog,poodle,13.8,4.0,not vaccinated,diarrhea,vomiting,anorexia,diarrhea,pain
dog,beagle,14.7,24.6,vaccinated,fever,coughing,weakness,vomiting,vomiting
dog,beagle,1.8,25.3,chronic illness,stop eating,stop drinking,change their normal behaviour,weight loss,pains
dog,german shepherd,5.8,41.1,not vaccinated,skin rashes,small and yellow bumps,swelling,dry scabs,lameness
dog,poodle,6.2,6.0,dental issues,fever,coughing,cessation of eructation,weakness,coughing
dog,golden retriever,4.1,41.4,skin conditions history,diarrhea,coughing,pain,anorexia,anorexia
dog,mixed breed,5.7,8.4,dental issues,sneezing,coughing,lying down,twitching,vomiting
dog,beagle,1.8,14.3,allergies,fever,loss of  appetite,reduce energy,lameness,swelling of joints
dog,boxer,7.7,17.4,chronic illness,diarrhea,sneezing,anorexia,weakness,sneezing
dog,golden retriever,5.7,39.8,previous kidney disease,swelling on thebody,sneezing,watery diarrhea dispropotion,fever,diarrhea
dog,german shepherd,3.7,34.8,skin conditions history,diarrhea,fever,diarrhea,anorexia,weakness
dog,golden retriever,1.3,32.7,recent surgery,fever,anoxeria,weight loss,lethargy,pain
dog,yorkshire terrier,13.8,5.3,not vaccinated,pain,discomfort,grinding teeth,diarrhea,dry or dull hair
dog,beagle,8.3,24.2,parasite history,lethargy,pain,discharge,lethargy,lethargy
dog,mixed breed,11.2,28.6,allergies,weakness,rubbing eye,anorexia,vomiting,sneezing
dog,rottweiler,1.4,33.8,chronic illness,pain,fever,sneezing,anorexia,weight loss
dog,labrador retriever,2.9,34.7,not vaccinated,radip onset,stiff,muscle trembling,weakness,death
dog,yorkshire terrier,10.3,6.4,not vaccinated,vomiting,lethargy,vomiting,sneezing,weight loss
dog,poodle,0.5,3.9,vaccinated,fever,sneezing,pain,coughing,pain
dog,yorkshire terrier,6.1,6.3,dental issues,coughing,vomiting,diarrhea,weight loss,unusally thin
dog,bulldog,3.9,18.9,previous heart condition,fever,sour throat,abnormalities,muscle aches,mortality
dog,golden retriever,9.2,33.5,not vaccinated,discharge from eyes,redness of eye,blindness,scartches,pains
dog,boxer,2.5,27.7,dental issues,nausea,indigestion,constipation,abdminal pain,diarrhea
dog,beagle,12.2,18.4,recent surgery,fever,enteritis,stomach  cramps,diarrhea,weight loss
dog,bulldog,8.9,23.0,parasite history,sudden death,lethargy,pain,coughing,fluif filled blisters
dog,bulldog,3.5,16.7,chronic illness,diarrhea,pain,difficulty swallowing,anorexia,vomiting
dog,yorkshire terrier,14.9,5.8,recent surgery,indigestion,abdminal pain,constipation,diarrhea,nausea
dog,labrador retriever,14.6,30.5,allergies,pain,lethargy,weakness,sneezing,weight loss
dog,german shepherd,10.4,29.6,recent surgery,fever,swelling,loss of appetite,anorexia,weight loss
dog,boxer,2.9,16.5,allergies,swelling of udder,change in milk,swollen,tender to touch,pain
dog,mixed breed,11.8,12.5,chronic illness,vomitting,pneumonia,lession on the skin,jaundice,pain
dog,yorkshire terrier,15.0,4.2,not vaccinated,fleece become thin,sneezing,sneezing,stamping and pedding of hind eye,fever
dog,german shepherd,5.4,35.5,recent surgery,loss of appetite,closed eyes,diarrhea,ruffled feathers,thirst
dog,yorkshire terrier,9.8,3.0,previous heart condition,distended chest,skin colour change,inflammed eye,anorexia,vomiting
dog,rottweiler,9.1,37.6,parasite history,vomiting,anorexia,weight loss,lethargy,raw
dog,golden retriever,8.9,29.9,chronic illness,pain,diarrhea,pain,weight loss,loss of consciousness
dog,beagle,3.9,16.6,allergies,fever,anorexia,lession on cat skin,weakness,fever
dog,mixed breed,5.1,7.6,allergies,weight loss,coughing,sloughing of the tail,diarrhea,fever
dog,boxer,0.5,25.9,parasite history,puffed_up feather,anorexia,weight loss,diarrhea,diarrhea
dog,golden retriever,2.7,32.9,recent surgery,fever,dark colored bloody,incoordination,difficulty in breathing,terminal convulsion
dog,german shepherd,12.8,41.8,recent surgery,death,pain,weakness,blue straws,restlessness
dog,german shepherd,13.1,41.0,dental issues,fetopelvic dispropotion,uteria inertia,malpresentation,death,pains
dog,yorkshire terrier,3.0,7.5,no previous conditions,weight loss,egg production decreases,drooling,excess salivation,vomiting
dog,german shepherd,14.2,41.0,allergies,fever,diarrhea,coughing,tiredness,pains
dog,boxer,7.7,26.1,previous kidney disease,weakness,weakness,pain,mild colic,fever
dog,bulldog,2.8,17.2,parasite history,lethargy,weight loss,high temperature,fever,indigestion
dog,bulldog,3.1,22.9,parasite history,coughing,weight loss,diarrhea,weight loss,lethargy
dog,mixed breed,7.7,5.0,recent surgery,pain,nausea,fever,weight loss,pain
dog,bulldog,11.1,22.3,not vaccinated,bloody droping,lethargy,fever,abdominal discomfort,diarrhea
dog,poodle,0.5,7.6,allergies,coughing,diarrhea,constant pacing,coughing,diarrhea
dog,poodle,11.0,6.8,previous heart condition,severe kerititis,conjunctive,discharge,iris prolapse,loss of eye
dog,mixed breed,1.5,25.6,chronic illness,eye discharges,nasal discharge,change their normal behaviour,high body temperature,lameness
dog,yorkshire terrier,0.5,10.0,recent surgery,decreased eyelid,pain,lack of walking,coughing,anorexia
dog,golden retriever,3.7,37.1,no previous conditions,vomiting,swolling of joint,vomiting,pain,weakness
dog,bulldog,4.3,20.0,recent surgery,anorexia,sneezing,fever,pain,weakness
dog,german shepherd,9.9,42.7,allergies,halitosis,coughing,air sacculitis,weight loss,enteritis
dog,labrador retriever,1.2,35.2,skin conditions history,abortion at the end of gestation,fatigue,weak calves,join pains,swelling of internal organs
dog,yorkshire terrier,9.7,9.5,not vaccinated,fever,diarrhea,swelling,weight loss,pain
dog,labrador retriever,0.5,30.8,no previous conditions,weight loss,anorexia,coughing,fever,dark colored bloody
dog,german shepherd,12.7,38.2,recent surgery,anorexia,weakness,coughing,lethargy,diarrhea
dog,mixed breed,6.9,15.3,skin conditions history,hyperexcitability,muscular spasms,gums,death,pains
dog,bulldog,3.3,26.5,not vaccinated,fever,swelling of face or leg,poor appetite,depression,pains
dog,yorkshire terrier,13.3,3.5,previous kidney disease,coughing,vomiting,weight loss,sneezing,lethargy
dog,labrador retriever,15.0,35.1,parasite history,weakness,pain,animal become lame,anorexia,coughing
dog,boxer,6.6,24.7,previous kidney disease,anorexia,weakness,weight loss,fever,sneezing
dog,rottweiler,2.0,42.5,recent surgery,lethargy,weakness,coughing,fluffed feather,coughing
dog,beagle,9.7,22.0,previous heart condition,tear production,fever,dizziness and fainting,fever,sneezing
dog,bulldog,7.1,23.7,chronic illness,lethargy,vomiting,diarrhea,coughing,lethargy
dog,yorkshire terrier,2.2,7.2,chronic illness,fever,distress,trembling,staggering,convulsion
dog,beagle,3.5,28.0,chronic illness,sneezing,anorexia,sneezing,blood in faces,sneezing
dog,poodle,3.0,5.1,not vaccinated,jaundice,loss of appetite,rough hair coat,coughing,death
dog,labrador retriever,9.6,31.0,parasite history,loss in weight,emaciation,loss of appetite,weakness,diarrhoea
dog,poodle,8.0,4.5,no previous conditions,coughing,weakness,ulcer,weight loss,diarrhea
dog,mixed breed,0.5,21.9,parasite history,diarrhea,lethargy,weakness,fever,pain
dog,rottweiler,9.0,32.7,recent surgery,fever,depression,small intestines,death,flock moratality
dog,bulldog,4.6,27.8,parasite history,lethargy,vomiting,sneezing,fever,sneezing
dog,german shepherd,1.0,45.0,allergies,muscus,weight loss,diarrhea,fever,death
dog,beagle,4.8,22.4,skin conditions history,sneezing,terminal convulsion,weakness,pharyngitis,vomiting
dog,golden retriever,8.6,25.0,previous heart condition,weight loss,coughing,coughing,sneezing,weight loss
dog,beagle,2.4,32.1,recent surgery,fever,loss of appetite,swollen teats,lameness in affected leg,depression
dog,mixed breed,3.5,13.5,recent surgery,pain,congestion,pain,pain,lethargy
dog,poodle,4.2,8.5,not vaccinated,loss od appetite,wheezing,seizuers,skin rashes,fatique
dog,golden retriever,11.2,40.9,dental issues,anorexia,lethargy,anorexia,anorexia,weakness
dog,golden retriever,9.4,31.8,previous kidney disease,tail_bobbing,anorexia,coughing,coughing,diarrhea
dog,mixed breed,4.7,11.5,allergies,weakness,hyper sensitivity,loss of appetite,nervousness,excitability
dog,poodle,11.5,5.8,chronic illness,weakness,anorexia,discharge from ear,pain,pain
dog,german shepherd,10.8,42.4,vaccinated,nasal discharge,swelling on leg,broken bones,nasal discharge,painfull
dog,poodle,7.2,4.3,chronic illness,lethargy,lethargy,weakness,weakness,stumbling
dog,yorkshire terrier,10.6,5.6,previous kidney disease,coughing,sneezing,weight loss,fever,weight loss
dog,bulldog,3.9,20.2,chronic illness,vomiting,diarrhea,nausea,fever,stomach cramps
dog,rottweiler,4.1,43.3,previous heart condition,weakness,vomiting,lethargy,anorexia,diarrhea
dog,golden retriever,3.4,38.3,not vaccinated,fever,anorexia,diarrhea,dizziness,skin lesion
dog,rottweiler,5.7,41.1,chronic illness,vomiting,vomiting,pox lession on skin,fatique,weight loss
dog,yorkshire terrier,2.9,8.6,recent surgery,diarrhea,pain,sneezing,weight loss,weight loss
dog,rottweiler,2.1,43.5,no previous conditions,extending its neck,gasping for air,gasping for breath,difficulty swallowing,gasping for breath
dog,poodle,8.1,6.9,recent surgery,weight loss,weight loss,weakness,anorexia,swelling on leg
dog,boxer,12.1,27.4,not vaccinated,experiencing changes in weight,pain and bloating,burning ache or pain,vomiting,loss of appetite
